"","sub","item","cond","seq","start","end","duration_ms","correctresp","subresp","accuracy","task","sound"
"2243",32,33,3,11,7013679,7015394,1715,1,1,1,"zString","novel"
"2244",32,38,3,12,7025166,7026929,1763,2,2,1,"zString","novel"
"2245",32,12,2,13,7059554,7061346,1792,4,4,1,"zString","standard"
"2246",32,11,2,14,7068504,7070247,1743,3,3,1,"zString","standard"
"2247",32,34,3,15,7078166,7080381,2215,2,2,1,"zString","novel"
"2248",32,41,3,16,7114503,7116616,2113,1,1,1,"zString","novel"
"2249",32,42,3,17,7123186,7124981,1795,2,2,1,"zString","novel"
"2250",32,7,2,18,7172023,7173984,1961,3,3,1,"zString","standard"
"2251",32,6,2,19,7181370,7183601,2231,2,1,0,"zString","standard"
"2252",32,36,3,20,7340526,7342572,2046,4,4,1,"zString","novel"
"2253",32,4,2,21,7368594,7370641,2047,4,4,1,"zString","standard"
"2254",32,37,3,22,7391885,7394043,2158,1,1,1,"zString","novel"
"2255",32,31,3,23,7430845,7432558,1713,3,3,1,"zString","novel"
"2256",32,9,2,24,7439135,7441042,1907,1,1,1,"zString","standard"
"2257",32,62,1,25,7474364,7476260,1896,2,1,0,"zString","silence"
"2258",32,64,1,26,7488265,7490112,1847,4,4,1,"zString","silence"
"2259",32,70,1,27,7514785,7516812,2027,2,2,1,"zString","silence"
"2260",32,66,1,28,7544169,7546080,1911,2,2,1,"zString","silence"
"2261",32,68,1,29,7560169,7561880,1711,4,3,0,"zString","silence"
"2262",32,71,1,30,7588871,7590582,1711,3,3,1,"zString","silence"
"2263",32,69,1,31,7600271,7602475,2204,1,1,1,"zString","silence"
"2264",32,72,1,32,7610723,7612532,1809,4,4,1,"zString","silence"
"2265",32,65,1,33,7651272,7653300,2028,1,1,1,"zString","silence"
"2266",32,63,1,34,7677675,7679435,1760,3,3,1,"zString","silence"
"2267",32,67,1,35,7685956,7687951,1995,3,2,0,"zString","silence"
"2268",32,61,1,36,7711015,7712751,1736,1,1,1,"zString","silence"
"2269",32,91,2,37,7991665,7995348,3683,3,3,1,"reading","standard"
"2270",32,92,2,38,8008841,8012215,3374,4,4,1,"reading","standard"
"2271",32,93,2,39,8023291,8025932,2641,1,1,1,"reading","standard"
"2272",32,102,2,40,8047207,8051082,3875,2,2,1,"reading","standard"
"2273",32,101,2,41,8088699,8092118,3419,1,1,1,"reading","standard"
"2274",32,129,3,42,8112800,8115286,2486,1,1,1,"reading","novel"
"2275",32,96,2,43,8128755,8131685,2930,4,4,1,"reading","standard"
"2276",32,130,3,44,8153691,8156287,2596,2,2,1,"reading","novel"
"2277",32,94,2,45,8165064,8167921,2857,2,2,1,"reading","standard"
"2278",32,124,3,46,8177851,8180804,2953,4,4,1,"reading","novel"
"2279",32,100,2,47,8190890,8194338,3448,4,4,1,"reading","standard"
"2280",32,131,3,48,8212266,8215572,3306,3,3,1,"reading","novel"
"2281",32,123,3,49,8231866,8234840,2974,3,3,1,"reading","novel"
"2282",32,97,2,50,8242637,8245123,2486,1,1,1,"reading","standard"
"2283",32,127,3,51,8255190,8257957,2767,3,3,1,"reading","novel"
"2284",32,126,3,52,8264660,8268691,4031,2,2,1,"reading","novel"
"2285",32,99,2,53,8296310,8302558,6248,3,3,1,"reading","standard"
"2286",32,98,2,54,8343324,8345976,2652,2,2,1,"reading","standard"
"2287",32,132,3,55,8390576,8394878,4302,4,4,1,"reading","novel"
"2288",32,121,3,56,8432933,8435930,2997,1,1,1,"reading","novel"
"2289",32,125,3,57,8726248,8729458,3210,1,1,1,"reading","novel"
"2290",32,122,3,58,8744341,8747177,2836,2,2,1,"reading","novel"
"2291",32,95,2,59,8768703,8772078,3375,3,3,1,"reading","standard"
"2292",32,128,3,60,8780001,8783260,3259,4,4,1,"reading","novel"
"2293",32,162,1,61,8822960,8826232,3272,2,2,1,"reading","silence"
"2294",32,161,1,62,8836691,8840062,3371,1,1,1,"reading","silence"
"2295",32,159,1,63,8884776,8889064,4288,3,3,1,"reading","silence"
"2296",32,153,1,64,8931097,8934199,3102,1,1,1,"reading","silence"
"2297",32,160,1,65,8947508,8951550,4042,4,4,1,"reading","silence"
"2298",32,154,1,66,8961519,8964134,2615,2,2,1,"reading","silence"
"2299",32,152,1,67,9019109,9022336,3227,4,4,1,"reading","silence"
"2300",32,155,1,68,9102850,9107055,4205,3,3,1,"reading","silence"
"2301",32,156,1,69,9125725,9129290,3565,4,4,1,"reading","silence"
"2302",32,157,1,70,9142782,9145474,2692,1,1,1,"reading","silence"
"2303",32,151,1,71,9154367,9158710,4343,3,3,1,"reading","silence"
"2304",32,158,1,72,9168517,9171225,2708,2,2,1,"reading","silence"
"2305",33,38,1,1,2196791,2199637,2846,4,4,1,"reading","silence"
"2306",33,40,1,2,2211774,2214938,3164,2,2,1,"reading","silence"
"2307",33,33,1,3,2220893,2223688,2795,3,3,1,"reading","silence"
"2308",33,42,1,4,2229201,2234171,4970,4,4,1,"reading","silence"
"2309",33,32,1,5,2245974,2248304,2330,2,2,1,"reading","silence"
"2310",33,34,1,6,2254877,2257704,2827,4,4,1,"reading","silence"
"2311",33,39,1,7,2274743,2277239,2496,1,1,1,"reading","silence"
"2312",33,35,1,8,2293993,2296707,2714,1,1,1,"reading","silence"
"2313",33,37,1,9,2303057,2305456,2399,3,3,1,"reading","silence"
"2314",33,31,1,10,2334728,2338391,3663,1,1,1,"reading","silence"
"2315",33,41,1,11,2343844,2347475,3631,3,3,1,"reading","silence"
"2316",33,36,1,12,2367052,2369643,2591,2,2,1,"reading","silence"
"2317",33,61,2,13,2394880,2397176,2296,1,1,1,"reading","standard"
"2318",33,62,2,14,2403262,2405827,2565,2,2,1,"reading","standard"
"2319",33,63,2,15,2411249,2417061,5812,3,3,1,"reading","standard"
"2320",33,8,3,16,2426518,2429478,2960,4,4,1,"reading","novel"
"2321",33,68,2,17,2447501,2451029,3528,4,4,1,"reading","standard"
"2322",33,66,2,18,2461235,2463729,2494,2,2,1,"reading","standard"
"2323",33,1,3,19,2472895,2474896,2001,1,1,1,"reading","novel"
"2324",33,65,2,20,2480618,2483613,2995,1,1,1,"reading","standard"
"2325",33,3,3,21,2583952,2586969,3017,3,3,1,"reading","novel"
"2326",33,64,2,22,2605351,2609166,3815,4,4,1,"reading","standard"
"2327",33,6,3,23,2681244,2683852,2608,2,2,1,"reading","novel"
"2328",33,5,3,24,2699462,2701403,1941,1,1,1,"reading","novel"
"2329",33,67,2,25,2772728,2775389,2661,3,3,1,"reading","standard"
"2330",33,11,3,26,2893557,2896648,3091,3,3,1,"reading","novel"
"2331",33,7,3,27,2902388,2905781,3393,3,3,1,"reading","novel"
"2332",33,9,3,28,2924074,2926465,2391,1,1,1,"reading","novel"
"2333",33,70,2,29,2931440,2935682,4242,2,2,1,"reading","standard"
"2334",33,72,2,30,2966976,2969849,2873,4,4,1,"reading","standard"
"2335",33,12,3,31,2982021,2984801,2780,4,4,1,"reading","novel"
"2336",33,10,3,32,3000455,3003151,2696,2,2,1,"reading","novel"
"2337",33,71,2,33,3024460,3027235,2775,3,3,1,"reading","standard"
"2338",33,2,3,34,3034487,3036769,2282,2,2,1,"reading","novel"
"2339",33,69,2,35,3049862,3052102,2240,1,1,1,"reading","standard"
"2340",33,4,3,36,3105985,3108987,3002,4,4,1,"reading","novel"
"2341",33,132,1,37,3306587,3308547,1960,4,4,1,"zString","silence"
"2342",33,122,1,38,3331239,3333514,2275,2,2,1,"zString","silence"
"2343",33,128,1,39,3385925,3387967,2042,4,4,1,"zString","silence"
"2344",33,127,1,40,3394446,3396916,2470,3,3,1,"zString","silence"
"2345",33,125,1,41,3409628,3411635,2007,1,1,1,"zString","silence"
"2346",33,130,1,42,3417033,3419335,2302,2,2,1,"zString","silence"
"2347",33,124,1,43,3448630,3450668,2038,4,4,1,"zString","silence"
"2348",33,131,1,44,3458451,3460335,1884,3,3,1,"zString","silence"
"2349",33,126,1,45,3502751,3505221,2470,2,2,1,"zString","silence"
"2350",33,121,1,46,3510868,3512940,2072,1,1,1,"zString","silence"
"2351",33,129,1,47,3518757,3520638,1881,1,1,1,"zString","silence"
"2352",33,123,1,48,3533425,3535590,2165,3,3,1,"zString","silence"
"2353",33,151,2,49,3543350,3546489,3139,3,3,1,"zString","standard"
"2354",33,152,2,50,3553530,3555955,2425,4,4,1,"zString","standard"
"2355",33,153,2,51,3562509,3564255,1746,1,1,1,"zString","standard"
"2356",33,102,3,52,3585241,3587274,2033,2,2,1,"zString","novel"
"2357",33,99,3,53,3598667,3600557,1890,3,3,1,"zString","novel"
"2358",33,95,3,54,3680981,3682813,1832,3,2,0,"zString","novel"
"2359",33,93,3,55,3701143,3702877,1734,1,1,1,"zString","novel"
"2360",33,154,2,56,3715179,3716995,1816,2,2,1,"zString","standard"
"2361",33,101,3,57,3727366,3729311,1945,1,1,1,"zString","novel"
"2362",33,97,3,58,3839364,3841083,1719,1,1,1,"zString","novel"
"2363",33,92,3,59,3847723,3849984,2261,4,4,1,"zString","novel"
"2364",33,161,2,60,3865640,3867534,1894,1,1,1,"zString","standard"
"2365",33,157,2,61,3872976,3875601,2625,1,1,1,"zString","standard"
"2366",33,100,3,62,3933481,3935754,2273,4,4,1,"zString","novel"
"2367",33,91,3,63,3946805,3948738,1933,3,3,1,"zString","novel"
"2368",33,156,2,64,3955598,3957404,1806,4,4,1,"zString","standard"
"2369",33,155,2,65,3975775,3977935,2160,3,3,1,"zString","standard"
"2370",33,160,2,66,4000076,4002489,2413,4,4,1,"zString","standard"
"2371",33,98,3,67,4008931,4010890,1959,2,2,1,"zString","novel"
"2372",33,158,2,68,4049162,4051125,1963,2,2,1,"zString","standard"
"2373",33,162,2,69,4066580,4068542,1962,2,2,1,"zString","standard"
"2374",33,159,2,70,4073261,4075226,1965,3,3,1,"zString","standard"
"2375",33,94,3,71,4090862,4092928,2066,2,2,1,"zString","novel"
"2376",33,96,3,72,4108499,4110609,2110,4,4,1,"zString","novel"
"2377",34,1,1,1,6035694,6038095,2401,1,1,1,"zString","silence"
"2378",34,2,1,2,6044630,6046613,1983,2,1,0,"zString","silence"
"2379",34,6,1,3,6052443,6054513,2070,2,2,1,"zString","silence"
"2380",34,12,1,4,6086448,6090082,3634,4,4,1,"zString","silence"
"2381",34,9,1,5,6102827,6105147,2320,1,1,1,"zString","silence"
"2382",34,10,1,6,6119549,6121665,2116,2,2,1,"zString","silence"
"2383",34,4,1,7,6169666,6171966,2300,4,3,0,"zString","silence"
"2384",34,5,1,8,6199885,6201935,2050,1,1,1,"zString","silence"
"2385",34,3,1,9,6209906,6211985,2079,3,3,1,"zString","silence"
"2386",34,7,1,10,6228275,6230368,2093,3,3,1,"zString","silence"
"2387",34,11,1,11,6237657,6239686,2029,3,2,0,"zString","silence"
"2388",34,8,1,12,6248121,6250053,1932,4,3,0,"zString","silence"
"2389",34,31,2,13,6268209,6270452,2243,3,3,1,"zString","standard"
"2390",34,32,2,14,6277674,6279521,1847,4,3,0,"zString","standard"
"2391",34,33,2,15,6285937,6287921,1984,1,1,1,"zString","standard"
"2392",34,62,3,16,6293391,6295137,1746,2,2,1,"zString","novel"
"2393",34,70,3,17,6302326,6304037,1711,2,2,1,"zString","novel"
"2394",34,68,3,18,6312725,6314570,1845,4,3,0,"zString","novel"
"2395",34,41,2,19,6328025,6329839,1814,1,1,1,"zString","standard"
"2396",34,71,3,20,6488464,6490648,2184,3,3,1,"zString","novel"
"2397",34,36,2,21,6516016,6518362,2346,4,4,1,"zString","standard"
"2398",34,40,2,22,6526505,6528595,2090,4,4,1,"zString","standard"
"2399",34,38,2,23,6548236,6550497,2261,2,2,1,"zString","standard"
"2400",34,39,2,24,6579565,6582516,2951,3,3,1,"zString","standard"
"2401",34,35,2,25,6604139,6606115,1976,3,3,1,"zString","standard"
"2402",34,69,3,26,6642918,6645149,2231,1,1,1,"zString","novel"
"2403",34,72,3,27,6661191,6663083,1892,4,4,1,"zString","novel"
"2404",34,67,3,28,6677671,6680151,2480,3,3,1,"zString","novel"
"2405",34,61,3,29,6720592,6722586,1994,1,1,1,"zString","novel"
"2406",34,42,2,30,6736008,6738165,2157,2,1,0,"zString","standard"
"2407",34,63,3,31,6744624,6746652,2028,3,3,1,"zString","novel"
"2408",34,37,2,32,6764746,6766770,2024,1,1,1,"zString","standard"
"2409",34,65,3,33,6785680,6787859,2179,1,1,1,"zString","novel"
"2410",34,34,2,34,6807326,6809510,2184,2,2,1,"zString","standard"
"2411",34,66,3,35,6836212,6838410,2198,2,2,1,"zString","novel"
"2412",34,64,3,36,6855577,6857640,2063,4,4,1,"zString","novel"
"2413",34,92,1,37,7181331,7184621,3290,4,4,1,"reading","silence"
"2414",34,97,1,38,7203142,7205487,2345,1,1,1,"reading","silence"
"2415",34,101,1,39,7221132,7224354,3222,1,1,1,"reading","silence"
"2416",34,96,1,40,7251384,7254755,3371,4,4,1,"reading","silence"
"2417",34,93,1,41,7263730,7266172,2442,1,1,1,"reading","silence"
"2418",34,95,1,42,7279257,7281907,2650,3,3,1,"reading","silence"
"2419",34,94,1,43,7290315,7292223,1908,2,2,1,"reading","silence"
"2420",34,91,1,44,7304767,7307974,3207,3,3,1,"reading","silence"
"2421",34,99,1,45,7347699,7352143,4444,3,3,1,"reading","silence"
"2422",34,98,1,46,7359316,7362294,2978,2,2,1,"reading","silence"
"2423",34,102,1,47,7379751,7382826,3075,2,2,1,"reading","silence"
"2424",34,100,1,48,7404821,7407810,2989,4,4,1,"reading","silence"
"2425",34,121,2,49,7430639,7435178,4539,1,2,0,"reading","standard"
"2426",34,122,2,50,7441687,7444428,2741,2,2,1,"reading","standard"
"2427",34,123,2,51,7452598,7456680,4082,3,1,0,"reading","standard"
"2428",34,155,3,52,7464923,7468213,3290,3,3,1,"reading","novel"
"2429",34,128,2,53,7491495,7495199,3704,4,4,1,"reading","standard"
"2430",34,152,3,54,7527700,7530548,2848,4,4,1,"reading","novel"
"2431",34,157,3,55,7983614,7986215,2601,1,1,1,"reading","novel"
"2432",34,161,3,56,7993153,7998917,5764,1,3,0,"reading","novel"
"2433",34,124,2,57,8011413,8014750,3337,4,4,1,"reading","standard"
"2434",34,131,2,58,8059284,8062568,3284,3,3,1,"reading","standard"
"2435",34,162,3,59,8076120,8078952,2832,2,2,1,"reading","novel"
"2436",34,158,3,60,8111716,8114520,2804,2,2,1,"reading","novel"
"2437",34,127,2,61,8128172,8131220,3048,3,3,1,"reading","standard"
"2438",34,132,2,62,8137763,8140570,2807,4,4,1,"reading","standard"
"2439",34,160,3,63,8146722,8150922,4200,4,4,1,"reading","novel"
"2440",34,130,2,64,8161556,8164139,2583,2,2,1,"reading","standard"
"2441",34,151,3,65,8182945,8185589,2644,3,3,1,"reading","novel"
"2442",34,159,3,66,8197443,8200924,3481,3,3,1,"reading","novel"
"2443",34,126,2,67,8225979,8230974,4995,2,2,1,"reading","standard"
"2444",34,129,2,68,8254734,8258475,3741,1,1,1,"reading","standard"
"2445",34,156,3,69,8270369,8274525,4156,4,4,1,"reading","novel"
"2446",34,125,2,70,8282626,8284832,2206,1,1,1,"reading","standard"
"2447",34,154,3,71,8290196,8293442,3246,2,2,1,"reading","novel"
"2448",34,153,3,72,8299767,8301955,2188,1,1,1,"reading","novel"
"2449",35,1,2,1,9379363,9382283,2920,1,1,1,"reading","standard"
"2450",35,2,2,2,9388984,9391669,2685,2,2,1,"reading","standard"
"2451",35,3,2,3,9397212,9399734,2522,3,3,1,"reading","standard"
"2452",35,7,2,4,9410831,9413735,2904,3,3,1,"reading","standard"
"2453",35,34,3,5,9420868,9423836,2968,4,4,1,"reading","novel"
"2454",35,33,3,6,9429218,9431585,2367,3,3,1,"reading","novel"
"2455",35,32,3,7,9436518,9439085,2567,2,2,1,"reading","novel"
"2456",35,10,2,8,9453970,9456168,2198,2,2,1,"reading","standard"
"2457",35,6,2,9,9462067,9464253,2186,2,2,1,"reading","standard"
"2458",35,42,3,10,9509439,9514253,4814,4,4,1,"reading","novel"
"2459",35,37,3,11,9527289,9529706,2417,3,3,1,"reading","novel"
"2460",35,5,2,12,9558545,9560790,2245,1,1,1,"reading","standard"
"2461",35,41,3,13,9566973,9569623,2650,3,3,1,"reading","novel"
"2462",35,12,2,14,9585592,9588523,2931,4,4,1,"reading","standard"
"2463",35,35,3,15,9593026,9596057,3031,1,1,1,"reading","novel"
"2464",35,11,2,16,9610709,9613742,3033,3,3,1,"reading","standard"
"2465",35,8,2,17,9620199,9623141,2942,4,4,1,"reading","standard"
"2466",35,9,2,18,9636575,9638757,2182,1,1,1,"reading","standard"
"2467",35,31,3,19,9750866,9754296,3430,1,1,1,"reading","novel"
"2468",35,38,3,20,9758785,9761397,2612,4,4,1,"reading","novel"
"2469",35,39,3,21,9774668,9776824,2156,1,1,1,"reading","novel"
"2470",35,40,3,22,9788602,9790930,2328,2,2,1,"reading","novel"
"2471",35,36,3,23,9801901,9804598,2697,2,2,1,"reading","novel"
"2472",35,4,2,24,9819234,9821781,2547,4,4,1,"reading","standard"
"2473",35,61,1,25,9878506,9880801,2295,1,1,1,"reading","silence"
"2474",35,64,1,26,9887914,9892901,4987,4,4,1,"reading","silence"
"2475",35,70,1,27,9903906,9906834,2928,2,2,1,"reading","silence"
"2476",35,68,1,28,9920127,9922352,2225,4,4,1,"reading","silence"
"2477",35,66,1,29,9951831,9954186,2355,2,1,0,"reading","silence"
"2478",35,63,1,30,9963309,9965820,2511,3,3,1,"reading","silence"
"2479",35,67,1,31,9969797,9972536,2739,3,3,1,"reading","silence"
"2480",35,71,1,32,9978848,9981554,2706,3,3,1,"reading","silence"
"2481",35,62,1,33,9986274,9988737,2463,2,2,1,"reading","silence"
"2482",35,72,1,34,10000245,10002671,2426,4,4,1,"reading","silence"
"2483",35,65,1,35,10020696,10023788,3092,1,1,1,"reading","silence"
"2484",35,69,1,36,10037347,10039623,2276,1,1,1,"reading","silence"
"2485",35,91,2,37,10250908,10252915,2007,3,3,1,"zString","standard"
"2486",35,92,2,38,10258540,10260499,1959,4,4,1,"zString","standard"
"2487",35,93,2,39,10265651,10267465,1814,1,1,1,"zString","standard"
"2488",35,128,3,40,10305408,10307967,2559,4,4,1,"zString","novel"
"2489",35,127,3,41,10318910,10320817,1907,3,3,1,"zString","novel"
"2490",35,132,3,42,10326110,10328133,2023,4,4,1,"zString","novel"
"2491",35,125,3,43,10350356,10352304,1948,1,1,1,"zString","novel"
"2492",35,130,3,44,10364196,10365936,1740,2,2,1,"zString","novel"
"2493",35,98,2,45,10372626,10374503,1877,2,2,1,"zString","standard"
"2494",35,126,3,46,10397374,10399119,1745,2,2,1,"zString","novel"
"2495",35,102,2,47,10411078,10415204,4126,2,2,1,"zString","standard"
"2496",35,122,3,48,10430533,10432337,1804,2,2,1,"zString","novel"
"2497",35,96,2,49,10450030,10451922,1892,4,4,1,"zString","standard"
"2498",35,97,2,50,10457717,10460438,2721,1,1,1,"zString","standard"
"2499",35,131,3,51,10503277,10505406,2129,3,3,1,"zString","novel"
"2500",35,124,3,52,10524785,10526625,1840,4,4,1,"zString","novel"
"2501",35,121,3,53,10650759,10652895,2136,1,1,1,"zString","novel"
"2502",35,129,3,54,10657642,10660579,2937,1,1,1,"zString","novel"
"2503",35,101,2,55,10695595,10697713,2118,1,1,1,"zString","standard"
"2504",35,95,2,56,10709410,10712031,2621,3,3,1,"zString","standard"
"2505",35,123,3,57,10717647,10719998,2351,3,3,1,"zString","novel"
"2506",35,94,2,58,10735838,10737814,1976,2,2,1,"zString","standard"
"2507",35,100,2,59,10760339,10762265,1926,4,4,1,"zString","standard"
"2508",35,99,2,60,10768418,10770650,2232,3,3,1,"zString","standard"
"2509",35,160,1,61,10810162,10812323,2161,4,4,1,"zString","silence"
"2510",35,156,1,62,10819339,10821185,1846,4,4,1,"zString","silence"
"2511",35,151,1,63,10848090,10849901,1811,3,3,1,"zString","silence"
"2512",35,155,1,64,10863603,10865536,1933,3,3,1,"zString","silence"
"2513",35,161,1,65,10885065,10887420,2355,1,1,1,"zString","silence"
"2514",35,153,1,66,10899101,10901371,2270,1,1,1,"zString","silence"
"2515",35,152,1,67,10913252,10915021,1769,4,4,1,"zString","silence"
"2516",35,157,1,68,10921378,10923354,1976,1,1,1,"zString","silence"
"2517",35,162,1,69,10928416,10930322,1906,2,2,1,"zString","silence"
"2518",35,158,1,70,10952484,10954488,2004,2,2,1,"zString","silence"
"2519",35,154,1,71,10962633,10964523,1890,2,2,1,"zString","silence"
"2520",35,159,1,72,10976509,10978506,1997,3,3,1,"zString","silence"
"2521",36,61,2,1,1528993,1531100,2107,1,1,1,"zString","standard"
"2522",36,62,2,2,1545132,1548696,3564,2,1,0,"zString","standard"
"2523",36,63,2,3,1563061,1565161,2100,3,3,1,"zString","standard"
"2524",36,12,3,4,1649533,1652182,2649,4,4,1,"zString","novel"
"2525",36,64,2,5,1733201,1735500,2299,4,4,1,"zString","standard"
"2526",36,3,3,6,1747307,1749266,1959,3,3,1,"zString","novel"
"2527",36,4,3,7,1796142,1798135,1993,4,4,1,"zString","novel"
"2528",36,70,2,8,1826709,1828912,2203,2,2,1,"zString","standard"
"2529",36,10,3,9,1841159,1843137,1978,2,2,1,"zString","novel"
"2530",36,1,3,10,1854926,1856805,1879,1,1,1,"zString","novel"
"2531",36,65,2,11,1916296,1919190,2894,1,1,1,"zString","standard"
"2532",36,2,3,12,1986770,1988826,2056,2,2,1,"zString","novel"
"2533",36,69,2,13,2004832,2006858,2026,1,1,1,"zString","standard"
"2534",36,72,2,14,2039349,2041260,1911,4,4,1,"zString","standard"
"2535",36,11,3,15,2067233,2069177,1944,3,3,1,"zString","novel"
"2536",36,5,3,16,2096614,2098563,1949,1,1,1,"zString","novel"
"2537",36,66,2,17,2269026,2270936,1910,2,2,1,"zString","standard"
"2538",36,68,2,18,2316029,2318054,2025,4,4,1,"zString","standard"
"2539",36,9,3,19,2359825,2362026,2201,1,1,1,"zString","novel"
"2540",36,71,2,20,2388533,2390710,2177,3,3,1,"zString","standard"
"2541",36,7,3,21,2399859,2401856,1997,3,3,1,"zString","novel"
"2542",36,6,3,22,2408316,2410023,1707,2,2,1,"zString","novel"
"2543",36,8,3,23,2442263,2444141,1878,4,4,1,"zString","novel"
"2544",36,67,2,24,2457665,2459374,1709,3,3,1,"zString","standard"
"2545",36,39,1,25,2511950,2513760,1810,3,3,1,"zString","silence"
"2546",36,42,1,26,2522318,2524126,1808,2,2,1,"zString","silence"
"2547",36,36,1,27,2537238,2538944,1706,4,4,1,"zString","silence"
"2548",36,32,1,28,2547004,2548827,1823,4,3,0,"zString","silence"
"2549",36,34,1,29,2559218,2560977,1759,2,2,1,"zString","silence"
"2550",36,41,1,30,2607887,2609647,1760,1,1,1,"zString","silence"
"2551",36,38,1,31,2617286,2620329,3043,2,2,1,"zString","silence"
"2552",36,40,1,32,2634576,2636530,1954,4,4,1,"zString","silence"
"2553",36,37,1,33,2675175,2677336,2161,1,1,1,"zString","silence"
"2554",36,35,1,34,2686054,2687832,1778,3,3,1,"zString","silence"
"2555",36,31,1,35,2719027,2720983,1956,3,3,1,"zString","silence"
"2556",36,33,1,36,2727688,2729568,1880,1,1,1,"zString","silence"
